date,z_Supply Shock and availability risk,z_Transport logistics and chokepoints,z_Demand and macro economy,z_Inventory SPR and refinery,z_OPEC producer policy,z_Geopolitical Normalisation and Peace
22-02-2022,0.685827082,0.070316483,0.442427742,0.490333065,0.029320103,9.01E-05
23-02-2022,-0.233152037,0.268015764,0.500313611,-0.584022706,-0.17251394,-0.343618705
24-02-2022,0.529723978,-0.003512383,0.45624446,-0.043970339,0.513286876,-0.285712109
25-02-2022,0.312168105,0.311758917,0.370663973,0.270495351,-0.053280163,-0.312570028
26-02-2022,-0.004677414,0.624256262,0.20455958,-0.247843387,0.414759456,-0.344470596
27-02-2022,0.116891798,0.151118028,0.203586224,-0.387112212,0.666191458,0.388029514
28-02-2022,0.419946193,0.557810737,0.353795609,-0.244820185,-0.333806889,0.481245839
01-03-2022,0.104479825,0.139549529,0.349604108,-0.232621476,-0.363401706,0.233662657
02-03-2022,0.324876883,0.517730182,0.257512671,0.433442046,0.081166078,0.397962155
03-03-2022,0.120297884,0.024913385,0.356448102,-0.152090089,0.394599453,-0.576627817
04-03-2022,0.540058808,0.264304299,0.421238901,0.193375296,-0.109589515,-0.083141435
05-03-2022,0.258493496,-0.048705049,0.387607654,0.289322022,0.109486765,-0.074222703
06-03-2022,0.115542982,0.073295292,0.099472635,-0.057831941,-0.210888083,0.138131058
07-03-2022,0.642331256,0.219871441,0.489771712,0.119529263,0.367347516,0
08-03-2022,0.399563049,0.207137372,0.575293146,0.130847757,0.148730015,0.203537182
09-03-2022,0.028307788,0.031303659,0.340610914,-0.10340652,-0.615410285,-0.247177229
10-03-2022,-0.131685983,0,0.096975326,0.225586365,-0.023033304,0.173464105
11-03-2022,-0.088695335,0.379642453,0.207897931,-0.092846372,-0.19056451,0.139742942
12-03-2022,0.090756568,0.377590361,0.077018796,0.367000179,-0.395845772,-0.053008783
13-03-2022,0.179942813,0.265823733,0.186778995,-0.007236846,0.240912513,-0.107697209
14-03-2022,-0.713005297,0.088716496,-0.26325701,-0.369186844,0.629909336,-0.619279548
15-03-2022,-0.713005297,0.088716496,-0.26325701,-0.369186844,0.629909336,-0.619279548
16-03-2022,-0.115339548,-0.093754332,-0.11330252,-0.58403114,-0.570019112,-0.110328747
17-03-2022,0.426751379,0.624345767,0.353220739,0.104079349,-0.105273894,-0.224028804
18-03-2022,0.489438843,-0.323081324,0.128303383,0.03310574,0.024008754,0.704323925
19-03-2022,-0.06432898,0.427945567,0.306367926,0.35853403,0.509416596,0.104074434
20-03-2022,-0.006683404,-0.147719359,0.419924999,0.005717651,-0.650682222,0.353053168
21-03-2022,0.506641348,0.273849319,0.392410358,0.244146726,0.185012181,0.755134647
22-03-2022,0.313937412,0.423526699,0.473108886,-0.013788995,0.683714018,0.483239047
23-03-2022,0.599691268,0.557063885,0.454333782,0.353269272,0,0
24-03-2022,0.108739421,0.61501338,-0.106876153,-0.182398136,-0.591370673,-0.24586603
25-03-2022,0.108739421,0.61501338,-0.106876153,-0.182398136,-0.591370673,-0.24586603
26-03-2022,0.473534586,0.879345037,0.176420539,-0.044699698,-0.555277935,0.276354048
27-03-2022,0.025238883,0.388400614,0.112425974,-0.434976256,-0.25285287,0.15755886
28-03-2022,0.025238883,0.388400614,0.112425974,-0.434976256,-0.25285287,0.15755886
29-03-2022,-0.404158495,-0.031131529,-0.571471576,-0.25979016,-0.025154854,-0.670845821
30-03-2022,0.122177977,0.037847179,-0.097052715,0.026683048,-0.265740017,-0.045743185
31-03-2022,-0.551835881,0.164039171,0,-0.701052478,-0.476561005,-0.81362351
01-04-2022,-0.759868297,0.070836027,-0.516141101,-0.738501102,-0.648014975,-0.592926303
02-04-2022,0,-0.105801013,0,0,-0.037463155,0
03-04-2022,-0.598310307,0.034500263,0.109035117,-0.777937213,-0.618943148,-0.09544297
04-04-2022,-0.110086732,-0.141145549,0.084108826,-0.217656711,0.261836295,-0.432271059
05-04-2022,0.377549643,0.461363246,-0.091680296,0.039567344,-0.085058899,-0.054711738
06-04-2022,-0.357959631,-0.190759392,-0.144927208,-0.636942023,0.309360709,-0.697068704
07-04-2022,0.069269065,0.117194258,-0.056049402,-0.040801882,-0.122900515,-0.744044498
08-04-2022,-0.601253714,0.502375134,0.042337073,-0.563146499,-0.588391828,-0.597904094
09-04-2022,0.194454182,0.810876794,-0.00358986,-0.24941621,-0.326748032,0.475113714
10-04-2022,0.002260697,0.209668323,0.079448865,-0.109860387,-0.025085327,0.006728773
11-04-2022,-0.4934709,0.096499792,-0.757286626,-0.389025143,-0.376679131,-0.778418259
12-04-2022,0.408740277,-0.624959062,0.112611756,-0.236310473,0.030485943,0.497390473
13-04-2022,0.273448383,-0.194768281,0.255068614,-0.07024863,-0.100158679,0.603107318
14-04-2022,0.180190902,0,0.196797917,-0.203618295,-0.723042935,0
15-04-2022,0.100257139,0.192640146,0.071771221,-0.098812954,0.574211939,-0.186662515
16-04-2022,0,-0.029142712,-0.156505618,-0.213794429,-0.65651943,0.49441892
17-04-2022,-0.079058445,0.548562891,-0.175820885,-0.377203607,-0.804096693,0.305339193
18-04-2022,0.571482619,0.269946732,-0.260956543,0.277088873,-0.523522385,0.463963878
19-04-2022,-0.168092627,0.337087458,-0.203943316,-0.201564767,-0.381769354,0.471994018
20-04-2022,-0.207259988,-0.327047039,-0.342702029,-0.2096923,-0.476851197,0.293464824
21-04-2022,0.151660304,-0.16413025,-0.176230399,-0.006444224,-0.827608064,-0.130395756
22-04-2022,-0.02246625,-0.406701748,-0.530514768,-0.1582843,0.455737333,-0.338891657
23-04-2022,-0.210981708,-0.343869948,-0.302569765,-0.117808473,0.091152656,-0.188898548
24-04-2022,0.14389537,0.034773277,-0.027003843,-0.437895027,0.151276267,0.378276988
25-04-2022,-0.477926131,-0.772777567,-0.518282898,0.296622849,-0.175854013,-0.072480867
26-04-2022,-0.119472518,-0.410238728,0.069247554,-0.504329753,-0.146989927,-0.109335262
27-04-2022,0.439604159,0.438939106,0.250493776,0.171615618,0.417132597,-0.302211882
28-04-2022,0.006726341,-0.187092451,-0.144988174,-0.185986319,-0.668470788,0.792211692
29-04-2022,0.1464698,0.204702132,0.248629586,0.195675284,-0.526486636,0.18079122
30-04-2022,-0.060592944,0.295402081,-0.115736969,-0.234619617,-0.640725317,-0.543566126
01-05-2022,-0.33110653,0.003348227,-0.236789272,-0.19826864,0,0.086896934
02-05-2022,-0.393050635,-0.484481621,-0.188885974,0.237188301,-0.039283506,-0.142601621
03-05-2022,-0.2737937,-0.776068906,-0.536679849,0.121765911,-0.460442515,-0.020674564
04-05-2022,0.090467208,-0.655681695,-0.113305766,-0.12555865,-0.299726569,0.222445666
05-05-2022,-0.13131801,0,0.235763672,0.01851976,-0.362982342,-0.303273349
06-05-2022,0.39296264,-0.309520779,-0.033059059,0.738894727,-0.145186367,0.466972632
07-05-2022,0.1756804,-0.301009856,0.118859685,0.434263749,-0.15728708,-0.232676772
08-05-2022,-0.102623558,0.613712692,0.227055195,-0.151380524,-0.669369836,0.240415295
09-05-2022,-0.11709851,-0.319107904,-0.519446417,0.446116146,-0.440232489,-0.195015024
10-05-2022,-0.630604002,0.121133854,-0.315194795,-0.308909648,-0.219369282,-0.582450343
11-05-2022,-0.048192628,0.177860838,0.067583739,-0.31930513,-0.069516665,0.430817758
12-05-2022,-0.155636692,0.552548308,-0.232642888,-0.003442801,-0.332613587,-0.712463563
13-05-2022,0.087323878,-0.077834065,0.425053864,0.236093244,0.242349572,-0.211960293
14-05-2022,0.17297791,0.143891917,0.234148455,0.459467951,-0.21931982,0.076591956
15-05-2022,-0.090991039,-0.244596808,-0.03404628,-0.393326201,-0.830967005,-0.265635453
16-05-2022,-0.08781827,-0.163750396,0.082937708,-0.091721871,0.280459935,0.019270599
17-05-2022,-0.114178614,-0.106298235,0.52605843,-0.368219055,0.620973422,-0.078019169
18-05-2022,0.224603858,-0.785734274,0.257669283,-0.184130719,-0.251345219,0.512207152
19-05-2022,-0.473619012,-0.376702358,-0.303899933,-0.35578886,-0.141304262,-0.162998036
20-05-2022,-0.171602876,-0.629890891,0.13166425,0.047831822,0,0.020414506
21-05-2022,0,-0.110462774,0.049691498,0.106986114,0,0.428840512
22-05-2022,0,0.259584227,0.157487052,0.032359794,0.246181483,0.056510947
23-05-2022,0.551402268,-0.05176784,0.116963269,-0.008824208,0.218569838,0.497095051
24-05-2022,-0.108525848,0.392758464,-0.287351424,-0.057428385,0.653471,-0.398399008
25-05-2022,0.308287383,0.413385888,0.234805153,0.076887328,0.373930111,0.105959512
26-05-2022,0.149883443,0.016352552,-0.265238667,-0.115934705,0.001596459,0.248532678
27-05-2022,-0.067688679,0.168988499,0.132924449,0.115306027,-0.44715678,0.055260316
28-05-2022,0.338367542,0.362835179,0.141619566,0,-0.082568124,-0.130301393
29-05-2022,-0.036292976,0.342413189,0.140737092,-0.060518756,-0.860413124,-0.252781455
30-05-2022,0.483287221,0.636796768,0.578445324,0,0,0.544949734
31-05-2022,0.357532305,0,0.448937034,0.148722644,-0.266115263,0.745152062
01-06-2022,0.052555315,-0.109496381,0.367062718,-0.060137222,-0.055006293,0.689990121
02-06-2022,-0.595176773,0,0,-0.024506409,-0.521234539,0
03-06-2022,-0.517346601,-0.614194602,0.134840948,0.005559389,-0.214425942,0
04-06-2022,0.12910502,0.584648862,0.103926085,0.323278497,-0.28465476,0.459194326
05-06-2022,0.008332786,0.454010994,0.17699096,-0.073130791,0.060580345,0.041919193
06-06-2022,-0.018534406,-0.492173727,0.326109559,-0.058477437,0.045622338,-0.164357309
07-06-2022,0.114724196,-0.268190205,0.196338937,-0.134470626,0.134658097,0.202535912
08-06-2022,0.167691412,0.041316751,0.447384644,0.057488403,0.133047272,-0.311046543
09-06-2022,-0.087223367,0.045126609,0.176213062,-0.111654972,0.223904654,0.300243056
10-06-2022,0.023586356,0,-0.25022843,0.142216527,0.220931701,-0.538132353
11-06-2022,0,0,0.473890285,-0.063824078,0,-0.941934322
12-06-2022,-0.117091579,0.576967025,0.533428759,-0.237337425,-0.055278628,-0.116432123
13-06-2022,-0.532041242,-0.099350736,-0.094895909,-0.223261875,0,0.001744428
14-06-2022,0.211462648,0.637367053,0.411768911,-0.024006064,-0.164228024,0.254418579
15-06-2022,0.060514808,0.693745071,0.021799799,-0.562407641,0.741497323,0.444488245
16-06-2022,0.341386342,-0.04077259,0.03188097,0.086951891,0.546403579,0.478364193
17-06-2022,0.136285153,0.022549415,-0.484018414,0.194913432,-0.392375507,-0.206616525
18-06-2022,-0.19971028,0.377303616,-0.210893688,-0.243928364,0,-0.435088948
19-06-2022,-0.168342318,-0.680159934,-0.109033166,-0.15128441,-0.155689255,-0.491279434
20-06-2022,-0.456134844,0.190437382,-0.388206079,-0.488826958,0,-0.415846303
21-06-2022,-0.048140726,-0.152571232,0.039473618,-0.205663649,0,-0.656279436
22-06-2022,-0.470904123,0.49278896,-0.466078132,-0.45074354,-0.090411003,0
23-06-2022,-0.139776247,-0.043817449,-0.442385033,-0.402560415,-0.780242874,-0.005407421
24-06-2022,0.094324028,0.505110109,-0.341472429,0.287111047,0.084622565,-0.519561684
25-06-2022,0.275785449,0.132616114,-0.34675266,-0.008793012,-0.498743668,0.146577214
26-06-2022,0,0.553434798,-0.143641001,0.19165587,-0.46097703,0.142044681
27-06-2022,0.363059154,-0.110394459,-0.152420416,0.005623759,-0.30136917,-0.165154306
28-06-2022,0.154751407,0.341778202,0.03587932,0.188605281,-0.21879468,-0.211103816
29-06-2022,-0.040065669,-0.116519274,-0.480101358,-0.050165674,-0.354910523,0.772046292
30-06-2022,-0.502510201,0.012900621,-0.335017211,-0.383705197,-0.378977769,0.29174457
01-07-2022,0.392567855,0.284584464,-0.282934106,0.472892183,-0.141043246,0
02-07-2022,0.201761284,0.031387086,-0.089705255,0.069680929,-0.359817017,-0.043940475
03-07-2022,-0.046088436,0.420030111,0.117435128,-0.071390813,-0.157264195,0.388808122
04-07-2022,-0.075145522,0.422894112,-0.332741286,-0.440665108,-0.356618973,-0.297620671
05-07-2022,0.157214213,0.257247049,-0.677267239,-0.091502622,0.341891869,0.537613233
06-07-2022,0.050983055,-0.168396801,-0.659051593,0.17876825,0.306564944,-0.087019057
07-07-2022,0.109749922,-0.195538483,-0.291794143,-0.099113957,-0.231663623,-0.110366089
08-07-2022,-0.170299093,-0.114213861,-0.283788257,-0.398879537,-0.052586698,0.102203429
09-07-2022,0.02539314,-0.318089946,0.01488906,-0.183719571,0.279095212,0.408573015
10-07-2022,0.393004116,0.344564135,-0.034636258,-0.361711476,-0.282806219,0.626260152
11-07-2022,-0.384337674,0.227374959,-0.498485588,-0.707098159,-0.51961724,0.574441248
12-07-2022,-0.57636091,0.013316754,-0.399522695,-0.416715151,-0.390555151,0.349597312
13-07-2022,-0.357190773,-0.020791358,-0.092742481,-0.462717978,0.001814027,0.24881996
14-07-2022,-0.368601657,-0.487573858,-0.06583726,-0.428743772,-0.128788966,0.172565176
15-07-2022,-0.590181409,-0.374796754,-0.293394384,-0.60700882,-0.483530663,0.049046115
16-07-2022,-0.283036046,-0.074657883,-0.329603826,-0.243339182,-0.274136959,0.573407951
17-07-2022,-0.425390298,-0.017336783,0.107045953,-0.310207804,-0.427303499,-0.195354997
18-07-2022,0.126480977,0.447563052,-0.294308223,0.135014286,0.138612276,-0.361297368
19-07-2022,-0.122188715,0.416255748,-0.263795468,-0.252465172,-0.083724283,-0.276667642
20-07-2022,-0.297494931,0.573744077,-0.34488251,-0.545947118,0.009112273,0.541862397
21-07-2022,-0.417050919,0.095003674,-0.596151605,-0.623346591,0.178519777,-0.046413719
22-07-2022,-0.061313722,0.43198444,-0.371919314,0.262851516,0.239712818,-0.449058836
23-07-2022,-0.487341081,-0.029560019,-0.208829229,0.032312725,0.247011427,-0.382447546
24-07-2022,-0.487341081,-0.029560019,-0.208829229,0.032312725,0.247011427,-0.382447546
25-07-2022,-0.118512965,-0.79506891,-0.362168103,-0.043613469,0.740356871,-0.355413005
26-07-2022,0.064629712,0.354174686,-0.282731595,-0.170214939,0.159096019,0.154327916
27-07-2022,-0.082358559,0.162615383,0.026651316,-0.16538851,0.505147862,0.31726027
28-07-2022,-0.219187059,-0.19992316,-0.000153697,0.067564863,-0.061264709,-0.114369892
29-07-2022,0.734978329,0.01393995,0.228838783,0.101064348,0.73414839,0.382540096
30-07-2022,-0.131979131,-0.682595268,0.03068757,0,0.384507702,0.505166976
31-07-2022,-0.19316128,0.287072201,0.038760314,-0.135029607,-0.145774577,0.008402801
01-08-2022,-0.238171008,0.250246152,-0.466607853,-0.00595908,-0.280259792,0.361655164
02-08-2022,-0.270133719,-0.274215389,-0.379282783,0.031328795,-0.163129325,0
03-08-2022,-0.775988758,0,-0.722867944,-0.514455913,-0.595259758,-0.27471943
04-08-2022,-0.486262905,0.230805611,-0.293320313,-0.14055323,-0.651951491,0.0351806
05-08-2022,-0.124631005,-0.455088396,-0.357644419,0.190063577,0.07057335,-0.46740819
06-08-2022,-0.410218709,0.234876558,-0.18030753,-0.441267276,-0.40236764,0.01436638
07-08-2022,-0.038044564,-0.283343596,-0.118305431,-0.460064169,-0.547922971,-0.242639951
08-08-2022,0.227824097,0.514546444,-0.149267007,0.123772162,0.3518295,0.018665416
09-08-2022,-0.083947677,0.205549766,0.048194498,-0.392960989,-0.540109361,-0.734980581
10-08-2022,-0.588034732,-0.281458552,-0.267951605,-0.386562517,-0.50631312,-0.677799415
11-08-2022,-0.373808917,-0.116339449,-0.07607558,-0.378800449,-0.453422282,-0.618436867
12-08-2022,0.230366661,-0.409152479,-0.062371739,-0.290800372,-0.416528173,0.458441075
13-08-2022,0.030684516,0.048158927,-0.158348505,-0.558896478,-0.235767485,0.150003754
14-08-2022,-0.22324675,-0.019932908,0.355020914,-0.176213865,0.443904588,0.049243771
15-08-2022,-0.515155912,-0.39642203,-0.551559557,-0.278306997,-0.340366389,-0.44992147
16-08-2022,-0.414100232,0.06814473,-0.457527333,-0.343972147,0,-0.521280914
17-08-2022,0.008850161,0.074099591,-0.137673229,0.227684909,0.028683632,-0.48079806
18-08-2022,-0.161879017,0.007762082,-0.024967303,-0.486396201,-0.22680049,0.238336638
19-08-2022,-0.322639973,0.084551351,-0.24698622,-0.276590621,-0.083274003,-0.33573202
20-08-2022,-0.008750892,0.126459624,-0.342314546,-0.119813777,0,0.340351002
21-08-2022,-0.333952081,0.339099914,-0.53072908,0,0.305747919,-0.418896865
22-08-2022,-0.138258532,0.128122209,-0.472861256,-0.318537563,0.236908419,-0.559305995
23-08-2022,0.396622634,0.537944555,-0.386169368,0.334943388,0.518517796,-0.212497695
24-08-2022,-0.00830251,0.214806479,0.120771783,0.018797083,0.255116515,0.169932415
25-08-2022,-0.030600901,-0.016890969,0.27374005,0.368064737,0.268786414,-0.396127447
26-08-2022,0.334859561,0.320255484,0.194021587,0.263846725,0.33188309,0.316823915
27-08-2022,0.344914237,0.482458602,-0.25296214,0.216170122,0.595952139,0.151510122
28-08-2022,-0.23938167,0.213186522,-0.586824403,-0.268798665,0.726919702,0.347377336
29-08-2022,0.530295015,0.484808206,0.159172485,0.723173402,0.096490408,0.708450638
30-08-2022,-0.14880134,0.729089326,-0.562852839,0.143104659,0.20444906,-0.56535793
31-08-2022,-0.256464748,0.759566934,-0.560339011,-0.427598838,-0.621605389,-0.386568722
01-09-2022,0.297615006,0.848438727,-0.841227859,0,-0.33744425,-0.048173732
02-09-2022,-0.237158918,0.749741033,-0.267685119,-0.453623548,0.549839572,0.32880232
03-09-2022,0.163206661,0.275352928,-0.030157788,-0.117596199,0.655176248,0.187681209
04-09-2022,-0.147505916,0.107756458,-0.095195879,-0.244689267,0.104595918,0.177571465
05-09-2022,0.462717904,0,0,-0.17104278,0.370909912,0.752467946
06-09-2022,0.23195965,-0.125560221,-0.410497637,-0.400556619,0.040029073,0.101837923
07-09-2022,-0.138060966,0.423823174,-0.778291856,0.033191423,-0.168339275,-0.018137728
08-09-2022,0.053765366,0,-0.144149471,-0.350600906,0.746730155,-0.223620788
09-09-2022,0.006108798,0.128129593,-0.201203823,-0.44375091,-0.154097313,0.297544419
10-09-2022,0.407897834,0.082722135,0.048396326,0.422366796,0.397953535,0.450284048
11-09-2022,0,0.371958397,0.232906036,-0.425237374,0.268855042,0.251402833
12-09-2022,0.150695825,-0.232195043,-0.173380874,0.058655286,-0.344973219,0.219617326
13-09-2022,0.279898537,0.043942505,-0.346524826,0.122734284,-0.041431222,0.382484732
14-09-2022,0.220184698,-0.195365691,-0.304922897,0.087847825,-0.022207524,0.707918013
15-09-2022,0.073786582,0.28178498,-0.19094754,0.08713418,-0.357011789,-0.454870006
16-09-2022,0.002256794,0.036686743,-0.265066255,-0.159161257,0.596802153,-0.138704675
17-09-2022,0.085563527,0.321806136,-0.147927283,-0.165883608,0.595576137,0.391485299
18-09-2022,0,0.221530703,0.107826128,0,0.176976872,0.001901073
19-09-2022,0.302060394,0.532287175,-0.353113245,0.001553158,0.251699514,0.80893313
20-09-2022,-0.030047946,-0.019335312,-0.119381274,-0.516834219,0.019753488,-0.525781924
21-09-2022,0.182349458,0.081883808,-0.015637876,-0.236204668,0,-0.152728193
22-09-2022,0.551176915,0.444163281,0.091113342,0.355085916,-0.679691833,-0.175151146
23-09-2022,-0.210929361,0.23547504,-0.609396373,-0.099838395,0.146183429,-0.099272506
24-09-2022,-0.321594557,0.472641877,-0.426845858,-0.465598185,0.409694345,0.364892056
25-09-2022,0.014867579,-0.052901481,-0.255461303,-0.162552111,0.014341511,0.149157696
26-09-2022,-0.550638081,-0.341997158,-0.651368872,-0.483728268,-0.41060299,-0.339867377
27-09-2022,0.171485039,0.016513549,-0.292143206,0.076211778,0.009459298,-0.514059504
28-09-2022,0.280904817,0.597354283,-0.205207245,0.145688167,0.220741927,-0.557843425
29-09-2022,0.116280898,0.315031984,-0.216836769,-0.441672742,-0.105432639,-0.064404375
30-09-2022,-0.261081518,-0.071346416,-0.134059914,-0.411524307,-0.356641038,-0.102155565
01-10-2022,-0.469157146,-0.019119306,0.044827265,-0.148699836,-0.2581949,-0.089731968
02-10-2022,0.419925099,-0.30268255,-0.135582816,-0.506599015,0.523192533,-0.029089806
03-10-2022,0.664317262,0,0.146231633,-0.261633141,0.60768667,0
04-10-2022,0.664317262,0,0.146231633,-0.261633141,0.60768667,0
05-10-2022,0.37662167,0,0,0,0.307679825,0
06-10-2022,0.369508803,0,-0.160095879,-0.240435135,0.326002578,-0.081186958
07-10-2022,0.333555305,0.298127673,-0.00250777,0.174865606,0.158846774,0.451168378
08-10-2022,0.199426149,0.081677654,0.188008138,0.059337528,0.197650361,0.230676593
09-10-2022,0.499868257,0.328266564,0.369603425,0.344122544,0.507788076,0.298766795
10-10-2022,0.168472274,0.041103569,-0.2401345,-0.261258784,0.296031158,-0.191971755
11-10-2022,-0.076063616,-0.020050204,-0.741104826,-0.59700032,0.147080385,0.198628339
12-10-2022,0.250832497,0.57476709,-0.601964832,-0.624075128,0.193224137,0.220796466
13-10-2022,-0.057560308,0.237693094,-0.489553999,-0.179738613,-0.198562412,-0.374833387
14-10-2022,0.050885227,-0.163820774,-0.441853705,-0.33562802,0.127003312,-0.103956661
15-10-2022,0.389958962,0.175779628,-0.252356463,-0.110430999,0.531139529,0.277005314
16-10-2022,0.186097255,-0.21823111,0.006975693,-0.659344754,0.365637836,0.049851962
17-10-2022,0.361957809,0.690916868,0.173123527,-0.458476995,0.49015835,-0.025089777
18-10-2022,-0.243875803,-0.451951289,-0.12065922,-0.609912604,0.314822355,-0.410008742
19-10-2022,-0.186109925,-0.276547745,0.05853602,-0.52747874,0.583214126,-0.703941529
20-10-2022,0.340161794,-0.365937233,-0.045150432,-0.28716571,0.45419949,0.321784815
21-10-2022,0.095559591,-0.182053223,-0.021755491,-0.371544289,0.558720243,-0.134458085
22-10-2022,-0.275128712,0.080450492,0.01422264,-0.323406894,0.066412097,0.04792802
23-10-2022,0.310586896,0.247728043,-0.189422126,-0.038889474,0.473647296,0.401491509
24-10-2022,-0.140672931,-0.354703804,-0.343038257,-0.472914315,0.308753816,0.268607474
25-10-2022,0.053380075,-0.075437641,-0.197047305,-0.144553896,0.053695033,0.335297014
26-10-2022,-0.488804309,-0.378116846,-0.142359279,-0.438992926,0.125627094,0.289841449
27-10-2022,-0.450674938,0.176931076,0.27032755,-0.23264519,-0.15198772,0.191197292
28-10-2022,-0.561873959,-0.37770114,-0.274617891,-0.202958666,-0.038674789,-0.163790444
29-10-2022,0.477358407,-0.268347346,0.103676175,0.289501796,0.852041495,0.334258839
30-10-2022,-0.123279735,-0.096574754,-0.025193193,-0.427221894,0.518332196,0.487991077
31-10-2022,-0.194875305,-0.242681358,-0.254094431,-0.422542897,0.012262922,-0.037184502
01-11-2022,-0.07145499,-0.037529058,0.070294449,0.272545382,-0.233525931,-0.367848613
02-11-2022,0.28589667,-0.288955526,0.291357976,0.204503295,0.196015936,-0.270335345
03-11-2022,-0.127631095,0.344419736,-0.257056562,-0.300035055,-0.243869376,-0.062058463
04-11-2022,0.060442496,0.17929027,0.036373347,-0.155458303,-0.711017009,0.379932
05-11-2022,0,0.364364182,-0.208029811,-0.514743685,-0.317157881,0.088966787
06-11-2022,-0.335898405,-0.10734534,-0.263526415,-0.607641462,-0.18509813,-0.227294257
07-11-2022,-0.406647371,-0.275637742,-0.066923035,-0.465805155,0.565741957,-0.400463026
08-11-2022,-0.549445802,0.0066947,-0.471752897,-0.495436023,-0.533181896,0.551777286
09-11-2022,-0.378681699,0.151787369,-0.342930838,-0.746320028,0.026171965,-0.561324139
10-11-2022,-0.525986574,-0.042226104,-0.294500526,-0.747753029,-0.81909613,-0.39840586
11-11-2022,-0.197088991,0.041069164,-0.065054457,-0.468528843,0.520784009,0.040139807
12-11-2022,-0.221602274,0.158777852,0.071263589,-0.366676752,0.087064337,0.174166331
13-11-2022,0,0.142059549,-0.061046626,-0.299523186,-0.32606681,-0.022084622
14-11-2022,-0.01171192,0.1070835,-0.132232645,-0.09307101,-0.35730659,0.536933666
15-11-2022,-0.057876986,0.157302436,-0.605633825,-0.175297606,-0.376835914,0.422395304
16-11-2022,0.003615665,0.080782881,0.061204107,-0.031786532,0.226268838,-0.008673838
17-11-2022,-0.297353483,-0.063223827,-0.805205046,-0.279612204,0.524265142,-0.785626431
18-11-2022,-0.665104487,-0.35611684,-0.41337515,-0.588483328,-0.280304358,-0.096710272
19-11-2022,-0.245350586,-0.108456821,-0.017820501,-0.32315545,-0.425902708,0.11465354
20-11-2022,0,0.673185359,0.074604486,-0.160962795,0.010765875,0.356633997
21-11-2022,-0.537745987,0.068139449,-0.669416611,-0.653333638,-0.317920674,0.24171325
22-11-2022,-0.019519168,0.284658098,-0.070980613,0.076954976,-0.175987017,0.026460105
23-11-2022,0.167467422,-0.190207179,-0.286664001,-0.030713422,-0.220755635,-0.652954403
24-11-2022,-0.577445411,0.050087727,-0.328320709,-0.770337452,-0.638633571,-0.234542108
25-11-2022,0.374879525,0.209548783,-0.027627153,-0.461340227,0.090574516,-0.38730772
26-11-2022,-0.387864494,0.22884421,-0.087423128,-0.237748899,-0.044533762,0.069215125
27-11-2022,-0.026052022,-0.012758425,0.120531656,-0.42113518,-0.145861484,0.230086014
28-11-2022,-0.314571303,-0.09787784,-0.588571405,-0.243438654,0.18734431,-0.210044995
29-11-2022,0.138534188,0.292886131,-0.277477107,-0.403971083,0.248196167,0.303402723
30-11-2022,0.285658414,-0.20559664,-0.037022749,0.169305086,0.118049184,0.50179445
01-12-2022,0.410585585,0.313087455,-0.14004021,0.168273864,0.037794429,0.117021601
02-12-2022,-0.027940469,0.725372115,0.053433353,-0.043693512,-0.207712682,-0.012233788
03-12-2022,-0.431155373,0,0,0,-0.322949476,-0.163858845
04-12-2022,-0.278836377,0,0,0,-0.207420349,-0.802118588
05-12-2022,0.326778396,-0.160128393,-0.026376215,0,0.15717936,-0.021747324
06-12-2022,-0.056238163,-0.00229755,-0.557988164,-0.287261091,0.190377527,-0.348394887
07-12-2022,-0.210040842,0.099873502,-0.430979778,-0.229731449,-0.66267938,-0.240252123
08-12-2022,0.181058942,0.500519259,-0.320634263,-0.456166731,0.06034158,-0.074306998
09-12-2022,0.37920238,0.458513649,-0.473570922,-0.092247917,0.119182383,0.360681052
10-12-2022,0.534362899,0.577663975,-0.237829511,-0.241015873,0.35484767,0.570860159
11-12-2022,0.241809398,0.173961566,-0.177809716,-0.125760278,0.084977305,0.187713092
12-12-2022,0.454999314,0.529370198,-0.106962591,0.378973121,0.459739402,0.245582361
13-12-2022,0.512177852,0.414909513,0.097925993,0.70508365,-0.119746687,0.107220758
14-12-2022,-0.011912092,0.223691071,0.130294251,-0.496779304,-0.306740111,-0.406736726
15-12-2022,-0.120549298,-0.275415748,-0.167326825,-0.611217079,0.388998098,0.539850858
16-12-2022,-0.350994701,-0.560166802,-0.294035894,-0.503109006,-0.902846719,-0.225232123
17-12-2022,-0.502359961,-0.43596619,-0.159657468,-0.726443162,-0.846830249,-0.009207282
18-12-2022,-0.552251811,-0.787450699,0.15839064,-0.710098566,-0.505053182,0.106103892
19-12-2022,0.02727979,0.452562142,0.345087462,-0.188995165,0.541521378,-0.31940554
20-12-2022,0.146403987,0.120311093,0.258548752,-0.481756389,-0.328836403,0.042866294
21-12-2022,0.367582249,-0.044155422,0.077342398,0.141407409,0.217178074,-0.310759622
22-12-2022,0.243140462,-0.258568275,-0.114774191,0.177291949,0.178288401,-0.425789329
23-12-2022,0.515659964,0.558988312,0.030357041,-0.000180375,0.654619655,0.236738581
24-12-2022,0.047083562,0.104048033,-0.02507086,-0.223646011,0,-0.021029531
25-12-2022,0,0.393861017,-0.183812043,-0.031687546,-0.451019433,0.303635794
26-12-2022,0.175091154,0.477766347,0.16037395,-0.023864365,-0.029761007,0.43210276
