Date,Open,High,Low,Close,CO1 Comdty - Open Interest,SMAVG (15),target_return,parkinson_var,target_vol_parkinson,sigmahat_pre_m,target_jump_flag
,73.92,76.13,73.78,75.46,382241.0,388609.0,0.024957688801333866,0.00035458487903643155,0.01883042429252277,0.017399643848636133,0.0
,75.46,75.87,74.48,75.67,370780.0,403537.0,0.00277906617026602,0.000123316736285624,0.011104806899970121,0.017454074390334025,0.0
,75.68,75.78,74.58,75.34,352398.0,419378.0,-0.004370578442535411,9.189477923154225e-05,0.009586176465700088,0.017461927315536203,0.0
,75.33,75.4,73.52,73.92,311828.0,435421.0,-0.019027774930466812,0.0002299483662089524,0.015164048476872936,0.017392161087203206,0.0
,74.33,75.18,73.26,74.36,284259.0,449852.0,0.005934735519814716,0.00024139237482189636,0.015536807098689756,0.017378669328809306,0.0
,74.56,76.26,74.49,76.19,266513.0,429663.0,0.024312057631675543,0.00019890529587241355,0.014103378881403334,0.017426653751432406,0.0
,75.9,77.35,75.6,77.25,230819.0,407559.0,0.013816695292936387,0.00018888156763435563,0.013743419066387942,0.01727486980653598,0.0
,77.26,78.24,76.85,78.09,211203.0,384920.0,0.010815091896728468,0.00011589369388995984,0.01076539334580766,0.01714860826388945,0.0
,78.25,79.9,78.21,79.53,167892.0,359351.0,0.018272301294460114,0.00016483990331806739,0.012838999311397575,0.017128350976211012,0.0
,79.4,80.75,78.1,79.09,135673.0,332719.0,-0.00554786443771782,0.00040158033260304934,0.020039469369298412,0.016881485683480142,0.0
,78.25,79.4,77.5,78.64,79371.0,303235.0,-0.00570596869241502,0.00021158180310557108,0.014545851749057911,0.01668091134869324,0.0
,78.46,79.11,77.6,78.52,73143.0,275726.0,-0.001527106430650349,0.00013395591490370146,0.011573932560011806,0.01655363156175289,0.0
,83.1,83.69,82.2,83.18,480058.0,391680.0,0.05765356490650486,0.00011639384624832549,0.010788597974172802,0.016384275978605468,1.0
,83.45,84.5,83.18,84.0,454674.0,406604.0,0.00980986452854804,8.94082951050319e-05,0.009455595967734234,0.016251848236574166,0.0
,84.3,85.1,84.16,84.86,430442.0,421220.0,0.010186040930865836,4.449697656244819e-05,0.006670605411988345,0.016252388206206086,0.0
,84.95,86.04,83.95,84.33,393633.0,436269.0,-0.006265166187628957,0.00021810425205804777,0.014768353058416764,0.01622319628884605,0.0
,84.21,85.4,83.7,85.08,374415.0,452185.0,0.008854316745486202,0.00014581910548867308,0.012075558185387253,0.01625849376710216,0.0
,85.19,85.89,83.61,85.82,340601.0,469600.0,0.008660089231342205,0.0002610701501602589,0.016157665368494886,0.01631650172347316,0.0
,85.9,86.1,83.36,84.61,312232.0,485540.0,-0.014199616626969558,0.0003772393281659685,0.01942264987497763,0.016405659391356783,0.0
,84.52,85.93,83.82,85.53,292309.0,464560.0,0.01081472865628097,0.00022292800048353525,0.014930773606331832,0.01655878028124776,0.0
,85.65,86.7,85.43,85.99,255585.0,441475.0,0.00536381883011483,7.85388621183517e-05,0.008862215418187018,0.016591378438989415,0.0
,86.03,86.5,85.27,86.4,180194.0,413628.0,0.004756665387205317,7.397840726372478e-05,0.008601070123172162,0.016591235709502047,0.0
,86.07,86.28,84.05,84.58,136254.0,384260.0,-0.02128984376566745,0.0002473156522964671,0.0157262726765266,0.01641814530083436,0.0
,84.21,84.59,82.32,84.32,65609.0,351564.0,-0.0030787472512905367,0.00026687942661963494,0.016336444736221985,0.01645779123406709,0.0
,84.33,84.83,83.79,84.38,59812.0,319506.0,0.0007113219031404938,5.48825221962836e-05,0.007408273901273062,0.016463356976494117,0.0
,81.92,82.49,80.67,82.05,391195.0,384049.0,-0.028001589160092877,0.00017952541897203218,0.013398709601003828,0.01645980674932582,0.0
,82.0,83.14,81.52,82.43,366801.0,396490.0,0.004620630789036184,0.00013965496237506933,0.011817570070664668,0.016494633779282186,0.0
,82.05,82.22,79.78,80.28,338773.0,409991.0,-0.026428924396998177,0.00032733304494706383,0.01809234769030995,0.01651312942547907,0.0
,80.1,81.41,79.28,81.24,308104.0,426157.0,0.011887212784046142,0.00025351690235425573,0.015922214115953088,0.016627334332916105,0.0
,81.0,82.24,78.05,78.89,268949.0,440100.0,-0.029353259605185755,0.0009862513779935339,0.03140463943422268,0.01661605376270274,0.0
,78.58,80.07,77.58,79.7,228916.0,416939.0,0.010215108689171082,0.0003599627147428552,0.018972683382770483,0.01702170812708712,0.0
,79.51,82.6,78.55,82.31,193228.0,392847.0,0.032223021188383605,0.0009116053929774458,0.03019280366208885,0.017151472826552442,0.0
,81.88,83.0,81.74,82.25,166588.0,367610.0,-0.0007292173390718304,8.439844466369107e-05,0.009186862612649166,0.017505590389954143,0.0
,82.24,82.58,81.7,82.22,145036.0,341406.0,-0.00036480817574879865,4.139794687187768e-05,0.0064341236288928795,0.017284031266073273,0.0
,81.65,81.66,72.14,72.72,111952.0,314978.0,-0.1227821316005091,0.005541749928637081,0.07444293068275241,0.017241507775746037,1.0
,73.88,77.02,72.41,73.44,48627.0,285809.0,0.009852296443011888,0.0013739675396907246,0.03706706812914564,0.01965190713361375,0.0
,74.42,74.56,70.22,70.57,40442.0,257419.0,-0.03986362129949672,0.0012971706797399178,0.03601625577069218,0.019269478444414255,0.0
,75.37,76.39,74.2,74.39,330646.0,303115.0,0.052716399190511964,0.00030516290545099504,0.01746891254345831,0.01965272256897661,0.0
,74.42,75.16,72.57,73.7,315715.0,311281.0,-0.009318725007958939,0.00044353273261355864,0.021060216822567583,0.01934689029292018,0.0
,73.25,74.58,72.5,73.88,299961.0,320172.0,0.002439356135747417,0.000288570462843238,0.016987361856487252,0.019401150755659197,0.0
,74.47,75.61,74.0,75.02,281887.0,329295.0,0.015312589322702408,0.00016708542822220173,0.012926152877875217,0.019501779735647425,0.0
,74.5,74.98,72.65,73.52,261873.0,339290.0,-0.020197266606309938,0.0003594258175637121,0.018958528887118645,0.019449467992859,0.0
,72.82,72.87,69.28,71.52,224289.0,351001.0,-0.027580347182172282,0.0009205649294617787,0.030340812933436354,0.019573560333415355,0.0
,71.88,74.27,71.24,73.98,202163.0,361782.0,0.03381765553904881,0.0006257483039612082,0.025014961602233335,0.019939868765359945,0.0
,74.05,75.67,73.62,75.29,172645.0,339081.0,0.017552537457723005,0.00027206672118901856,0.016494445161599664,0.02013911068871741,0.0
,75.47,77.0,74.78,76.85,151268.0,316435.0,0.02050814612257401,0.0003086834435580626,0.01756938939058676,0.020225582188457717,0.0
,76.72,76.79,75.75,76.14,145842.0,294086.0,-0.009281719030253655,6.706365084531363e-05,0.008189239943078578,0.02029600592971562,0.0
,76.32,79.08,75.75,78.6,130576.0,271943.0,0.031797948480809524,0.0006675545082606507,0.025837076232821908,0.02015847809484949,0.0
,78.67,79.85,78.48,78.94,118016.0,251320.0,0.004316370799540614,0.00010802168013214756,0.01039334787891503,0.020390015455236884,0.0
,79.28,80.17,78.13,79.23,75498.0,229454.0,0.0036669447424495516,0.00023961893331961453,0.015479629624755707,0.02018599408007022,0.0
,79.19,79.66,78.5,79.32,67049.0,208834.0,0.0011352886744440127,7.760912369272221e-05,0.008809604059929267,0.020141025131226842,0.0
,78.81,79.68,77.55,77.78,547197.0,221642.0,-0.019605974923993408,0.0002647988266105846,0.01627264043142921,0.020036912817007244,0.0
,84.87,85.1,83.79,84.47,396382.0,357542.0,0.08251211301180383,8.680138973485359e-05,0.009316726342168347,0.019517379647319928,1.0
,84.12,86.5,83.99,86.06,382966.0,373350.0,0.01864828567104837,0.00031274251221339103,0.0176845274806366,0.019316725290394715,0.0
,86.15,86.71,85.54,86.48,373776.0,389564.0,0.004868445920498843,6.65642678812701e-05,0.008158692780174413,0.01933929234952907,0.0
,86.47,88.66,86.44,87.51,341216.0,404444.0,0.011839899216787408,0.00023192883097997434,0.015229209794995088,0.019302048690134115,0.0
,88.65,89.17,87.61,88.44,321125.0,420819.0,0.010571283441505486,0.00011235179714056851,0.010599613065606146,0.019326146933917505,0.0
,87.89,89.5,87.05,88.38,296361.0,436106.0,-0.0006786562866514245,0.00027786063527123926,0.01666915220613332,0.019290845658744518,0.0
,86.75,88.23,85.71,87.89,266645.0,417403.0,-0.005559667126040502,0.00030285689494016093,0.017402784114622608,0.019386999914979823,0.0
,87.93,88.9,85.04,86.27,235846.0,397353.0,-0.018604119488066395,0.0007107106617590473,0.026659157183959274,0.019473337883177413,0.0
,86.76,88.37,86.2,88.2,207496.0,376085.0,0.022125049924258455,0.00022294591717152224,0.014931373586228503,0.019734778642154047,0.0
,87.95,90.47,87.79,89.96,141749.0,350920.0,0.019758164078369056,0.0003261382757312064,0.018059298871528937,0.01967911342914287,0.0
,89.7,91.04,89.0,89.34,108843.0,323825.0,-0.006915811167141683,0.0001852396873416532,0.013610278738573034,0.019764813794919265,0.0
,89.98,91.7,89.41,90.03,57444.0,295446.0,0.007693632196412281,0.00023067840232911444,0.015188100682083802,0.01980413120579473,0.0
,90.8,91.48,90.61,91.21,54771.0,268481.0,0.013021592071681631,3.293422603203708e-05,0.005738834901967217,0.019804438393577387,0.0
,95.2,96.78,93.44,96.48,334871.0,315215.0,0.05617119278680871,0.0004448815480391064,0.02109221534213764,0.01971652803120192,0.0
,95.81,96.26,92.06,93.28,315772.0,322434.0,-0.03373001037669354,0.000717834408433006,0.02679243192457538,0.01982021901513576,0.0
,93.49,96.07,91.11,94.81,286115.0,332058.0,0.016269166327686158,0.0010134967678196085,0.03183546399567012,0.020041381251997746,0.0
,92.2,94.5,92.14,92.97,269713.0,342783.0,-0.019598028462101347,0.00023069351628558042,0.015188598233068791,0.020411198243123495,0.0
,92.73,94.15,90.12,93.54,252453.0,355783.0,0.006112291829973415,0.0006902618489730404,0.026272834810370967,0.02043806678568726,0.0
,94.29,97.4,92.57,95.39,237072.0,367937.0,0.019584598859376356,0.0009330092926392675,0.030545200811899525,0.02055543559602616,0.0
,96.55,99.5,95.8,96.84,199955.0,349127.0,0.015086380912741504,0.0005179375939608649,0.022758242330216647,0.020845856279716784,0.0
,96.65,98.71,95.81,96.84,146383.0,327272.0,0.0,0.0003207054726222924,0.017908251523314395,0.020998795648454707,0.0
,98.08,105.79,97.56,99.08,105781.0,303090.0,0.02286747255130095,0.002365704192928157,0.048638505249731484,0.021079720407502084,0.0
,100.69,101.99,96.0,97.93,66725.0,277039.0,-0.011674666888455754,0.0013213162811126005,0.036349914458119435,0.021961167487685587,0.0
,101.98,105.07,99.64,100.99,59875.0,252560.0,0.030768564305762247,0.0010155465958865903,0.03186764183127754,0.022440436697281116,0.0
,113.15,113.15,103.49,106.9,248236.0,274503.0,0.05687231599253373,0.002872285855871411,0.05359371097313015,0.022734641076893138,0.0
,105.34,105.71,97.44,99.91,236360.0,276930.0,-0.06762403728607236,0.0023934924445029055,0.04892333231192358,0.02371297150087976,0.0
,99.14,103.7,96.93,98.02,222194.0,281984.0,-0.019098241263525217,0.0016439551392300887,0.04054571665700446,0.024450877059400408,0.0
,98.61,107.5,97.75,106.64,216650.0,289375.0,0.08428713638905183,0.0032604039720122713,0.05709994721549461,0.02487885285052981,1.0
,106.8,109.59,105.78,107.93,208594.0,298833.0,0.012024192966801905,0.0004515903945101101,0.021250656331278574,0.025876281005658332,0.0
,107.5,116.8,107.06,115.62,197616.0,308016.0,0.06882608281707459,0.00273456343072458,0.05229305336968362,0.025996142872042705,0.0
,117.04,119.48,112.64,115.48,187166.0,289644.0,-0.0012115968595960425,0.0012534676265354987,0.035404344740942444,0.026835471450078984,0.0
,114.7,122.34,114.45,121.6,174767.0,272227.0,0.051639614737332806,0.0016029627867702508,0.0400370177057464,0.027146118092991764,0.0
,121.56,123.74,116.93,119.03,162668.0,255840.0,-0.02136140735227876,0.0011557309490121618,0.03399604313757944,0.027553217298913843,0.0
,118.88,120.92,115.16,120.65,150041.0,239449.0,0.013518229891253064,0.0008591589342353957,0.029311413037166865,0.02788417575079869,0.0
,119.9,119.9,109.06,112.48,118000.0,222539.0,-0.07011836400868621,0.003238646024535652,0.05690910317810018,0.028086553411834265,0.0
,110.1,114.83,104.84,110.23,93596.0,205705.0,-0.020206336087130516,0.002987881392842067,0.05466151656185608,0.028991452767873307,0.0
,112.0,114.8,110.74,113.45,57746.0,188243.0,0.028793119250626553,0.00046759869198622153,0.021624030428812793,0.029746374670819056,0.0
,112.81,112.94,106.5,107.91,53949.0,172436.0,-0.05006466485020855,0.0012432662412080683,0.035259980731816465,0.029806288529166877,0.0
,105.44,109.0,104.06,108.78,256357.0,249714.0,0.008029947619172084,0.0007758544859531655,0.027854164606987687,0.029878059122665925,0.0
,108.29,112.39,106.63,111.7,243322.0,255091.0,0.026489212080340607,0.0009982797593318684,0.03159556550106151,0.029993831806851428,0.0
,112.32,114.84,110.71,113.16,237604.0,260929.0,0.012986040358211604,0.00048382250815046384,0.021995965724433738,0.030017903311694943,0.0
,112.85,114.21,106.74,107.25,222490.0,267895.0,-0.05364018862524045,0.0016502845450824144,0.0406236943800341,0.030128584217567304,0.0
,108.1,109.0,104.65,106.8,198484.0,274887.0,-0.0042046312820316345,0.0005982287813044983,0.024458715855590177,0.03057035105444306,0.0
,107.07,109.8,106.76,108.33,178922.0,282966.0,0.014224197431381924,0.00028432973430476824,0.01686207977400084,0.029191682796126675,0.0
,108.26,108.76,105.54,106.65,169132.0,290645.0,-0.01562967904011714,0.0003257671691583792,0.018049021279791855,0.02887894932957071,0.0
,105.49,105.85,99.48,102.32,153561.0,273555.0,-0.04144728764677197,0.001389400211898629,0.03727465911176961,0.028597266580395755,0.0
,102.53,106.2,101.08,104.99,93033.0,252889.0,0.025759950256262876,0.0008805952925927771,0.02967482590669703,0.02891149040856156,0.0
,105.45,106.33,103.27,105.32,79832.0,232048.0,0.0031382271012585505,0.0003075364173107192,0.017536716263620144,0.029037194314258406,0.0
,104.96,108.0,103.29,107.59,54374.0,210369.0,0.021324371977708978,0.0007171373965032739,0.026779421138315777,0.02904263681013013,0.0
,107.55,110.3,107.0,109.34,52440.0,190025.0,0.016134586861035416,0.0003327742749253776,0.01824210171349172,0.029200039138497915,0.0
,108.25,111.69,107.79,111.55,287014.0,285162.0,0.02001062741168802,0.00045562262370185577,0.02134531854299335,0.029192432123968437,0.0
,111.67,114.79,108.84,114.24,278194.0,293471.0,0.023828577712732724,0.0010217705113885723,0.0319651452583681,0.029059405618201698,0.0
,114.42,115.69,111.09,111.93,267329.0,305091.0,-0.02042782269009802,0.0005937448362549163,0.024366879903978605,0.029172751413038878,0.0
,112.91,114.15,108.35,109.11,265675.0,317480.0,-0.02551712823416885,0.0009807702679663173,0.03131725192232417,0.02926449601350973,0.0
,108.22,112.31,105.7,112.04,258039.0,331058.0,0.02649940272490081,0.001327061025048137,0.03642884880212573,0.029455257153829056,0.0
,111.45,113.23,110.52,112.55,250157.0,344239.0,0.004541616960833217,0.00021165547530851997,0.014548383941473361,0.02980959795493578,0.0
,112.85,114.34,111.86,113.42,227626.0,328160.0,0.007700175233140705,0.00017343130971492424,0.013169332166625771,0.029681876844617535,0.0
,112.79,114.63,111.7,113.56,215036.0,311726.0,0.0012335890188888143,0.00024180988969302577,0.015550237608892854,0.02970023524337962,0.0
,114.12,115.3,113.01,114.03,185256.0,293856.0,0.004130240064496249,0.000145152581832936,0.012047928528711315,0.02970084997860576,0.0
,114.35,118.0,113.85,117.4,153963.0,275238.0,0.029125335724729418,0.00046232705405656495,0.021501791880133268,0.029719794981694986,0.0
,117.52,119.72,116.63,119.43,131494.0,256863.0,0.017143518286339088,0.0002466208419439765,0.01570416638806328,0.02977512973738456,0.0
,119.28,122.01,118.98,121.67,102414.0,238724.0,0.01858203611902276,0.00022809067249136524,0.015102671038308596,0.02981982576097488,0.0
,122.2,125.28,121.6,122.84,94688.0,222289.0,0.009570233773263936,0.0003205993928476541,0.01790528952146974,0.029796159893844272,0.0
,121.94,123.7,118.93,122.27,320782.0,281856.0,-0.004650981416522981,0.0005577431204265923,0.02361658570637577,0.029867123449856592,0.0
,121.88,125.19,118.91,121.17,301769.0,287639.0,-0.009037195912667606,0.0009553223943283388,0.030908290058305376,0.029957892137572318,0.0
,120.79,121.88,117.75,118.51,289674.0,294600.0,-0.022197173043074336,0.00042862577194307844,0.02070327925578647,0.03019146918054083,0.0
,119.65,120.29,115.56,119.81,269050.0,302272.0,0.010909809451450592,0.0005804188797796108,0.024091884106055523,0.030233054155301788,0.0
,119.13,121.25,111.72,113.12,240632.0,309548.0,-0.057457952503544796,0.002416824839663824,0.049161212756235216,0.03030946381310742,0.0
,113.88,114.5,111.52,114.13,222791.0,317573.0,0.008888947417245774,0.0002508208644448705,0.015837325040702756,0.03077497088441322,0.0
,114.21,116.25,114.02,114.65,202102.0,324734.0,0.004545859738405156,0.00013531211983492463,0.011632373783322329,0.030782518015767278,0.0
,114.4,114.45,107.03,111.74,182666.0,309471.0,-0.025709265272911175,0.0016204604634552323,0.04025494334184601,0.03073081481932154,0.0
,109.58,112.7,108.04,110.05,163315.0,293460.0,-0.015239936058532244,0.0006431516000573539,0.02536043375136462,0.031117572619470044,0.0
,110.04,114.0,109.24,113.12,148821.0,276942.0,0.02751439417579249,0.0006561091208140043,0.025614627087154798,0.031227838206053626,0.0
,112.92,116.08,111.26,115.09,113734.0,258199.0,0.017265228832136437,0.0006487047483281394,0.02546968292555169,0.03139369566122837,0.0
,115.74,118.27,115.72,117.98,89825.0,239064.0,0.02480068759452969,0.00017135417585219863,0.013090232077858614,0.03144775318855036,0.0
,117.96,120.41,115.2,116.26,60110.0,218755.0,-0.01468605630172437,0.0007056740547919319,0.02656452624821177,0.03130260654852296,0.0
,116.01,116.67,114.22,114.81,57719.0,199335.0,-0.012550474167484005,0.00016245349592345065,0.012745724613510628,0.031220550894902083,0.0
,98.5,101.21,98.28,99.57,273590.0,252298.0,-0.14241767370572767,0.00031126478003649173,0.01764269764056766,0.0312023310749128,1.0
,99.43,100.39,94.5,99.1,271486.0,259509.0,-0.00473147306405064,0.0013185316912256203,0.03631159169226296,0.03110094607391968,0.0
,99.91,102.64,98.17,101.16,258463.0,266819.0,0.02057398046582204,0.0007150928009964987,0.02674121913818625,0.031204073772548233,0.0
,100.82,106.48,99.46,106.27,257953.0,276433.0,0.049279603582839115,0.00167765995817273,0.040959247529376436,0.03125668152763331,0.0
,105.74,107.61,103.6,107.35,246784.0,286897.0,0.010111498940186259,0.0005201621076655256,0.022807062670706316,0.031616388917971014,0.0
,107.07,107.45,105.08,106.92,246509.0,299324.0,-0.0040136330540718745,0.00017941830617984014,0.013394711873714946,0.0311261467814123,0.0
,106.49,106.78,101.5,103.86,231383.0,310901.0,-0.029037052854545387,0.0009275415286486925,0.03045556646409146,0.030818912708635213,0.0
,103.86,105.72,101.9,103.2,209495.0,296887.0,-0.006374985368710284,0.0004884958946495238,0.02210194323242922,0.030795107231861452,0.0
,103.85,105.38,101.64,105.15,177166.0,281180.0,0.018719049101246554,0.00047096392675709367,0.021701703314650066,0.030143138468560537,0.0
,104.73,107.34,103.99,104.4,137768.0,265101.0,-0.007158226700170189,0.00036258898735817325,0.01904176954377332,0.0296068683715854,0.0
,104.75,107.86,103.73,106.62,105012.0,247447.0,0.021041435946075993,0.0005497872833095897,0.023447543225455194,0.029243983180154944,0.0
,107.31,109.06,106.0,107.14,51793.0,227276.0,0.004865279058199334,0.00029211693161852655,0.01709142860086677,0.028461089357743743,0.0
,108.0,110.67,106.9,110.01,45140.0,207866.0,0.02643488029853014,0.0004332575692427089,0.020814840120517594,0.028414357574671308,0.0
,97.72,98.17,92.78,95.1,270582.0,260599.0,-0.14564230119999966,0.0011501209513756394,0.033913433199480696,0.02773122100971965,1.0
,94.01,95.95,91.71,92.34,260011.0,268749.0,-0.02945155247250142,0.000736733915810589,0.0271428428100409,0.027700147546609183,0.0
,92.67,94.48,91.51,93.65,236535.0,277517.0,0.014087011811254158,0.00036794430543020065,0.019181874398249005,0.027438313108764375,0.0
,93.29,97.42,93.05,96.59,209493.0,288030.0,0.030910787301107412,0.0007596904908734123,0.02756248339452402,0.027198000824721628,0.0
,96.68,97.88,94.25,96.72,191823.0,297809.0,0.0013449901153324006,0.0005151109604239819,0.022696056054389315,0.027167507089760592,0.0
,95.95,97.28,92.36,96.48,170660.0,283297.0,-0.0024844733276614406,0.0009714932474661807,0.031168786429153456,0.026318837178030186,0.0
,96.78,100.45,96.53,100.22,161424.0,269061.0,0.038032036552703374,0.0005715011239246776,0.0239060896828544,0.025672450629304285,0.0
,100.19,101.9,99.1,101.22,139529.0,254786.0,0.00992859625435294,0.0002799978367944272,0.016733135892426955,0.025706155459598392,0.0
,101.73,102.47,99.12,99.34,123376.0,239082.0,-0.018748056106727695,0.0003984796504141929,0.019961955074946764,0.025391966349736412,0.0
,99.83,101.21,98.1,100.99,98292.0,222989.0,0.01647319235926137,0.0003513238559687588,0.018743635078840998,0.025267813014066533,0.0
,100.67,105.48,100.16,105.09,78848.0,206570.0,0.039795623839039784,0.0009659984863010773,0.031080516184598308,0.025053538195720877,0.0
,104.9,105.45,97.55,99.31,52925.0,189554.0,-0.05657085496223768,0.0021871341370844873,0.046766805932033535,0.02521340997221429,0.0
,99.79,100.46,95.44,96.49,49715.0,173145.0,-0.028806894882975165,0.0009477706968034599,0.030785884700678327,0.025390225198429997,0.0
,94.31,95.53,91.05,93.17,248360.0,237846.0,-0.035013594569958784,0.0008320843527613933,0.02884587236956777,0.025504690435655928,0.0
,93.4,95.8,91.93,94.1,238817.0,244465.0,0.009932265129000584,0.0006132706373881924,0.024764301673743848,0.025683038719349054,0.0
,94.65,94.66,90.03,90.84,219752.0,250890.0,-0.03525832935397677,0.0009070511217668545,0.03011728941599583,0.025776155693393837,0.0
,90.51,92.66,90.25,91.35,204984.0,258003.0,0.005598565586658388,0.0002504863081478111,0.01582675924337674,0.025619739476190687,0.0
,91.43,92.57,88.5,92.0,191755.0,265530.0,0.007090294225024607,0.0007291496431400732,0.027002771027064484,0.02541395747262648,0.0
,92.15,93.05,89.8,90.62,175704.0,273715.0,-0.015113637810048708,0.000455871888628204,0.02135115661101768,0.02555183205794886,0.0
,90.74,93.5,89.3,89.83,166801.0,281521.0,-0.008755943997876159,0.0007618572639740767,0.0276017619722741,0.025466481821923733,0.0
,89.99,92.81,89.3,90.46,155212.0,265785.0,0.006988768808581014,0.0005360789542282053,0.02315337889441205,0.025606504633338453,0.0
,90.46,90.84,85.5,86.15,149874.0,250069.0,-0.04881780107575828,0.001323795777203554,0.036384004414076715,0.02563267481905253,0.0
,86.62,87.65,83.65,84.06,134389.0,233133.0,-0.024559133396967248,0.0007869328998149838,0.028052324321078705,0.025730677659353225,0.0
,84.05,87.15,84.01,86.27,104106.0,215887.0,0.025951083511515982,0.00048565373830259994,0.02203755291094272,0.025793169131940217,0.0
,86.14,89.47,84.26,89.32,85110.0,198113.0,0.034743513883469745,0.00129825748306655,0.036031340289622175,0.025632706289188654,0.0
,88.97,90.12,87.33,88.49,58364.0,180069.0,-0.009335875692698004,0.00035669951500588937,0.018886490277600265,0.025623340388692205,0.0
,88.53,89.8,87.69,87.96,56219.0,163581.0,-0.006007385592698533,0.00020390721398196634,0.014279608327330492,0.025670468895920232,0.0
,92.49,94.92,91.08,94.57,356533.0,286655.0,0.07245813534086043,0.0006150841361948552,0.024800889826674673,0.02568036029876123,0.0
,94.53,95.11,91.28,91.63,345757.0,299714.0,-0.03158157205029877,0.000609325202677316,0.02468451341787632,0.025801204284216835,0.0
,91.71,93.21,90.83,91.62,342522.0,313590.0,-0.00010914051852584095,0.00024129728041365615,0.015533746502813034,0.025950690797419934,0.0
,91.99,92.66,88.77,90.03,338211.0,329197.0,-0.01750664033821092,0.0006634201615960621,0.02575694394908026,0.025879615980585576,0.0
,90.79,92.85,89.32,92.41,323850.0,345113.0,0.02609224977956348,0.0005418498601177331,0.02327766870023141,0.0260134807096266,0.0
,92.4,94.77,91.91,92.38,300271.0,361240.0,-0.00032469289748959795,0.00033867175943465695,0.0184030366905752,0.026113799004049337,0.0
,92.45,93.8,91.0,93.5,274499.0,375792.0,0.012050931292182376,0.0003312479058531643,0.0182002171924723,0.02611956555024741,0.0
,93.59,94.4,91.22,93.26,243484.0,362329.0,-0.00257014491446661,0.00042351054601266736,0.020579371856610865,0.026047203003216696,0.0
,93.47,94.38,91.62,93.52,227246.0,347778.0,0.002784025783638455,0.00031770977096504756,0.017824415024483904,0.025876500023873393,0.0
,92.91,96.25,92.06,95.69,181678.0,330694.0,0.022938482627358425,0.0007144949954417432,0.0267300391964124,0.025840755667534555,0.0
,96.05,97.27,95.07,96.96,159072.0,312736.0,0.013184722529832271,0.0001887637334362294,0.013739131465861639,0.025883957491019828,0.0
,96.58,96.89,94.96,95.77,103996.0,291421.0,-0.012349038787475841,0.0001460141189617514,0.012083630206264647,0.02515640879828561,0.0
,96.47,96.47,94.25,94.83,97204.0,270819.0,-0.009863668637891898,0.00019549121372388638,0.013981817253986922,0.025121666436267245,0.0
,95.87,96.95,92.5,93.14,324210.0,313648.0,-0.017982077341405223,0.0007962787456358114,0.02821841146549202,0.025141621058182097,0.0
,92.59,95.77,91.53,93.86,291201.0,317911.0,0.007700572812040285,0.0007395696855337821,0.027195030530113073,0.024866940854668243,0.0
,94.11,94.79,91.67,92.86,264988.0,323465.0,-0.010711327774495238,0.00040401123423445715,0.020100030702326233,0.0248992312242937,0.0
,92.73,92.91,89.53,89.78,252040.0,329663.0,-0.03373074923799013,0.0004952987184270762,0.02225530764620153,0.024814715072268106,0.0
,90.1,90.63,85.8,87.62,229469.0,338028.0,-0.024352950968033582,0.0010817850967651413,0.03289050161923866,0.024763144326858656,0.0
,87.74,87.98,82.31,87.45,199478.0,344846.0,-0.0019420809211414536,0.0016006025418025724,0.040007531063570675,0.02506765177743449,0.0
,87.76,89.9,87.35,88.36,182925.0,327307.0,0.010352177087305847,0.0002986361248673808,0.017281091541548547,0.025363411450714298,0.0
,88.47,89.56,84.12,85.41,174296.0,309483.0,-0.03395618859386129,0.0014163053183174452,0.03763383209716285,0.025408115847119085,0.0
,85.04,85.54,83.9,85.34,160225.0,291698.0,-0.0008199121982013224,0.00013516289161946587,0.011625957664616961,0.025767997462071177,0.0
,85.5,86.87,83.59,83.63,141051.0,272643.0,-0.020240970366419475,0.0005342991405690851,0.02311491164960587,0.025382412806479557,0.0
,83.58,84.1,80.61,83.19,115677.0,253251.0,-0.005275159097638316,0.0006479111770820007,0.02545409941604693,0.025322986636744628,0.0
,82.41,86.0,82.39,83.03,79391.0,232785.0,-0.001925160021857053,0.0006632686092496109,0.025754001810390767,0.024981816837850317,0.0
,83.77,85.67,83.61,85.43,76053.0,213272.0,0.028495338889587885,0.0002136685279186335,0.014617404965267724,0.025029508202911947,0.0
,78.13,81.28,78.1,80.68,257029.0,248318.0,-0.057206614077515816,0.0005744819847005389,0.023968353817075943,0.02504090888743091,0.0
,80.35,83.15,80.11,82.7,236838.0,252487.0,0.024728888943633898,0.0005003368899150249,0.02236821159402389,0.024923137687220428,0.0
,82.76,83.18,80.83,81.21,223032.0,256674.0,-0.01818120973532622,0.0002962300097337897,0.01721133375813129,0.024927096543665865,0.0
,81.32,81.78,78.29,79.04,205212.0,260952.0,-0.027084338854706402,0.0006860300901135279,0.02619217612405521,0.024868612951808356,0.0
,79.21,80.87,78.6,79.8,189135.0,265849.0,0.009569451016150587,0.000292366047182244,0.01709871478159233,0.024976761102928718,0.0
,80.25,80.89,78.28,79.99,179297.0,272509.0,0.0023781224049672645,0.00038798146528109016,0.01969724511907922,0.024890726009044354,0.0
,79.94,82.52,79.55,82.2,157477.0,277938.0,0.027253675201404093,0.0004845955453806521,0.022013530961221377,0.02492280047436537,0.0
,82.52,83.85,80.67,80.98,126132.0,260510.0,-0.014953091458119516,0.0005391375311120547,0.023219335285749564,0.024939960232940605,0.0
