Date,Return,sentiment_t_minus_1
06-10-2022,0.011182821,0.287736
07-10-2022,0.036397904,0.258046
10-10-2022,-0.017825417,0.23411
11-10-2022,-0.019950263,-0.064796
12-10-2022,-0.019707182,-0.111638
13-10-2022,0.022672343,-0.142005
14-10-2022,-0.031581572,-0.219059
17-10-2022,-0.000109141,0.124626
18-10-2022,-0.01750664,0.135802
19-10-2022,0.02609225,-0.082412
20-10-2022,-0.000324693,-0.179439
21-10-2022,0.012050931,0.028912
24-10-2022,-0.002570145,0.09143
25-10-2022,0.002784026,-0.184182
26-10-2022,0.022938483,-0.023989
27-10-2022,0.013184723,-0.194679
28-10-2022,-0.012349039,0.060646
31-10-2022,-0.009863669,0.149034
01-11-2022,-0.001899937,-0.151385
02-11-2022,0.015827593,0.018042
03-11-2022,-0.015616311,0.096956
04-11-2022,0.040369796,-0.105936
07-11-2022,-0.006616137,-0.053806
08-11-2022,-0.026491615,-0.086978
09-11-2022,-0.028830251,-0.407976
10-11-2022,0.010949014,-0.303954
11-11-2022,0.024466052,-0.15649
14-11-2022,-0.030140282,0.246813
15-11-2022,0.007700573,-0.051081
16-11-2022,-0.010711328,-0.150702
17-11-2022,-0.033730749,-0.07934
18-11-2022,-0.024352951,-0.393112
21-11-2022,-0.001942081,0.169673
22-11-2022,0.010352177,-0.425667
23-11-2022,-0.033956189,-0.084017
24-11-2022,-0.000819912,-0.098769
25-11-2022,-0.02024097,-0.157327
28-11-2022,-0.005275159,0.131048
29-11-2022,-0.00192516,-0.321424
30-11-2022,0.028495339,0.084052
01-12-2022,0.016830529,-0.041253
02-12-2022,-0.015193102,0.112258
05-12-2022,-0.03435702,-0.181907
06-12-2022,-0.041109288,0.155774
07-12-2022,-0.027857667,-0.333507
08-12-2022,-0.013305701,-0.344362
09-12-2022,-0.000656814,-0.090725
12-12-2022,0.024532348,0.1009
13-12-2022,0.0339101,-0.016404
14-12-2022,0.024728889,0.195768
15-12-2022,-0.01818121,0.013189
16-12-2022,-0.027084339,-0.343433
19-12-2022,0.009569451,0.093271
20-12-2022,0.002378122,0.016929
21-12-2022,0.027253675,-0.01215
22-12-2022,-0.014953091,0.085414
23-12-2022,0.035661753,0.084951
27-12-2022,0.004873709,0.275607
28-12-2022,-0.012769432,0.294204
29-12-2022,-0.012083279,-0.112105
30-12-2022,0.043415274,-0.244058
02-01-2023,0,0.12714
03-01-2023,-0.04536222,0.034854
04-01-2023,-0.053282579,-0.133568
05-01-2023,0.010860645,-0.327179
06-01-2023,-0.001526135,0.037568
09-01-2023,0.013652089,0.179477
10-01-2023,0.005633818,0.626702
11-01-2023,0.031580925,-0.14513
12-01-2023,0.016317099,-0.062911
13-01-2023,0.014766082,0.033188
16-01-2023,-0.009661911,0.199227
17-01-2023,0.017138581,0.036323
18-01-2023,-0.011000696,0.010166
19-01-2023,0.013790098,0.176901
20-01-2023,0.016917372,-0.259054
23-01-2023,0.006370173,-0.063999
24-01-2023,-0.023635795,0.19987
25-01-2023,-0.00011611,-0.128935
26-01-2023,0.015554205,-0.190575
27-01-2023,-0.009303461,0.087055
30-01-2023,-0.020518323,0.028631
31-01-2023,-0.004840909,0.058045
01-02-2023,-0.019722148,-0.05993
02-02-2023,-0.008120765,-0.064186
03-02-2023,-0.027513919,0.099199
06-02-2023,0.013049337,0.222831
07-02-2023,0.032793806,0.080883
08-02-2023,0.016590024,0.260474
09-02-2023,-0.006957985,0.104287
10-02-2023,0.022120394,-0.030333
13-02-2023,0.002543354,0.194916
14-02-2023,-0.011963671,-0.086453
15-02-2023,-0.00233973,-0.086368
16-02-2023,-0.002814921,-0.245444
17-02-2023,-0.025456353,0.093522
20-02-2023,0.012809177,0.291136
21-02-2023,-0.012206949,0.043915
22-02-2023,-0.029944187,-0.287859
23-02-2023,0.0197783,-0.309283
24-02-2023,0.011489514,0.021129
27-02-2023,-0.008574414,0.288892
28-02-2023,0.017314368,-0.144951
01-03-2023,0.004994065,0.08084
02-03-2023,0.005205264,0.212586
03-03-2023,0.012662849,0.050332
06-03-2023,0.004069536,0.135547
07-03-2023,-0.034109638,0.127769
08-03-2023,-0.007592685,0.073282
09-03-2023,-0.013029104,-0.149654
10-03-2023,0.014479781,-0.242286
13-03-2023,-0.024580877,-0.122716
14-03-2023,-0.041973043,0.089037
15-03-2023,-0.049765462,-0.310161
16-03-2023,0.013612987,-0.179625
17-03-2023,-0.023431694,0.044592
20-03-2023,0.011174823,0.190548
21-03-2023,0.020522483,-0.188079
22-03-2023,0.018025618,-0.012258
23-03-2023,-0.010222894,0.04304
24-03-2023,-0.012193657,0
27-03-2023,0.040891335,0.090231
28-03-2023,0.006761523,0.129872
29-03-2023,-0.004715487,0.037515
30-03-2023,0.012567604,0.210479
31-03-2023,0.006287747,0.165471
03-04-2023,0.062679894,0.388724
04-04-2023,0.000117737,0.290088
05-04-2023,0.000588478,0.251793
06-04-2023,0.001528423,0.007278
10-04-2023,-0.011104662,0.172822
11-04-2023,0.016844735,0.133936
12-04-2023,0.019891948,0.126533
13-04-2023,-0.014300786,0.138738
14-04-2023,0.002552206,0.0501
17-04-2023,-0.018121733,0.065123
18-04-2023,0.000117973,0.037452
19-04-2023,-0.01965636,0.125323
20-04-2023,-0.024602386,-0.2141
21-04-2023,0.006881325,-0.239915
24-04-2023,0.013018007,0.242745
25-04-2023,-0.023976684,-0.08263
26-04-2023,-0.03887906,-0.161663
27-04-2023,0.008714652,-0.063424
28-04-2023,0.014818839,0.041652
01-05-2023,-0.002895816,0.218227
02-05-2023,-0.05161852,-0.020008
03-05-2023,-0.040506723,-0.239481
04-05-2023,0.002347581,-0.133188
05-05-2023,0.037893573,0.045483
08-05-2023,0.022455149,0.192185
09-05-2023,0.005568159,0.364144
10-05-2023,-0.013389865,-0.18006
11-05-2023,-0.018892166,-0.35113
12-05-2023,-0.010861656,-0.149283
15-05-2023,0.014190332,0.066026
16-05-2023,-0.004262695,-0.037665
17-05-2023,0.026998413,-0.061482
18-05-2023,-0.01439627,-0.152628
19-05-2023,-0.003697838,0.005702
22-05-2023,0.005410055,0.126872
23-05-2023,0.011123585,0.011448
24-05-2023,0.019588255,-0.014209
25-05-2023,-0.027165039,0.075694
26-05-2023,0.009007306,0.189354
29-05-2023,0.00155824,0.34962
30-05-2023,-0.046884624,0.461072
31-05-2023,-0.012038449,-0.041804
01-06-2023,0.02205071,-0.197824
02-06-2023,0.024600669,0.022886
05-06-2023,0.007589673,0.256675
06-06-2023,-0.00549021,0.307895
07-06-2023,0.008613992,-0.108491
08-06-2023,-0.012948974,0.027621
09-06-2023,-0.0155227,-0.245419
12-06-2023,-0.040242762,0.168138
13-06-2023,0.033534929,-0.070467
14-06-2023,-0.014780932,0.163014
15-06-2023,0.03318636,-0.01935
16-06-2023,0.012345836,0.048046
19-06-2023,-0.006810766,0.193633
20-06-2023,-0.002500166,-0.243654
21-06-2023,0.015945966,-0.155757
22-06-2023,-0.039407453,0.051211
23-06-2023,-0.003919189,-0.094095
26-06-2023,0.004458563,0.026383
27-06-2023,-0.026223846,0.065549
28-06-2023,0.024199691,0.078486
29-06-2023,0.004178748,0.136907
30-06-2023,0.007504726,0.018902
03-07-2023,-0.003343367,0.176898
04-07-2023,0.021206892,0.098197
05-07-2023,0.00523219,0.005182
06-07-2023,-0.001697461,-0.07847
07-07-2023,0.025164242,-0.011075
10-07-2023,-0.009989837,0.170162
11-07-2023,0.021771819,-0.074039
12-07-2023,0.008902322,0.260803
13-07-2023,0.015483062,0.053283
14-07-2023,-0.018483439,0.187271
17-07-2023,-0.017301688,0.282208
18-07-2023,0.014292281,-0.092817
19-07-2023,-0.002137156,0.096276
20-07-2023,0.002262729,0.010385
21-07-2023,0.0177965,-0.071386
24-07-2023,0.020390182,0.120778
25-07-2023,0.010818714,0.120237
26-07-2023,-0.008645587,0.253104
27-07-2023,0.01579358,0.001559
28-07-2023,0.008863735,0.38684
31-07-2023,0.006684282,0.200955
01-08-2023,-0.007626012,0.388387
02-08-2023,-0.020344524,0.023903
03-08-2023,0.023049613,0.112254
04-08-2023,0.012837147,-0.023678
07-08-2023,-0.010490829,0.244369
08-08-2023,0.009678811,0.145263
09-08-2023,0.015887969,0.071323
10-08-2023,-0.013222383,-0.087162
11-08-2023,0.004734147,-0.013463
14-08-2023,-0.006935642,0.141494
15-08-2023,-0.015429879,-0.1046
16-08-2023,-0.017108651,0.001848
17-08-2023,0.007996701,-0.113451
18-08-2023,0.008051192,0.039014
21-08-2023,-0.004017493,0.024955
22-08-2023,-0.005104172,0.13212
23-08-2023,-0.009806345,-0.121351
24-08-2023,0.001801045,0.131659
25-08-2023,0.013346242,0.026724
28-08-2023,-0.00071048,0.083372
29-08-2023,0.01259507,0.299918
30-08-2023,0.004318653,0.093605
31-08-2023,0.011579564,0.184277
01-09-2023,0.019269737,0.070793
04-09-2023,0.005069006,0.161067
05-09-2023,0.011617646,0.246962
06-09-2023,0.006200197,0.126393
07-09-2023,-0.007533827,0.102039
08-09-2023,0.008085551,0.086597
11-09-2023,-0.00011032,0.320616
12-09-2023,0.015544922,-0.00807
13-09-2023,-0.001957161,0.080141
14-09-2023,0.019614811,-0.019066
15-09-2023,0.002451635,0.355382
18-09-2023,0.005308995,0.072798
19-09-2023,-0.000953541,0.258381
20-09-2023,-0.008623037,0.164596
21-09-2023,-0.002462133,-0.034699
22-09-2023,-0.000321595,-0.170161
25-09-2023,0.000214408,0.177462
26-09-2023,0.007156239,-0.087206
27-09-2023,0.027191849,-0.090393
28-09-2023,-0.012192096,0.07439
29-09-2023,-0.000734176,0.258647
02-10-2023,-0.049467132,0.110549
03-10-2023,0.002312394,0.013106
04-10-2023,-0.057844449,-0.278179
05-10-2023,-0.020485765,-0.091653
06-10-2023,0.006048047,-0.163771
09-10-2023,0.041342077,0.275718
10-10-2023,-0.005688297,0.367504
11-10-2023,-0.021099532,0.071044
12-10-2023,0.002095217,0.189355
13-10-2023,0.055302688,0.077352
16-10-2023,-0.013736784,0.184546
17-10-2023,0.002784741,0.031143
18-10-2023,0.017641031,-0.310009
19-10-2023,0.009571533,0.266976
20-10-2023,-0.002384308,0.007815
23-10-2023,-0.025607202,0.213423
24-10-2023,-0.019787042,-0.140145
25-10-2023,0.02312112,-0.032115
26-10-2023,-0.024712029,-0.098524
27-10-2023,0.028587788,-0.10466
30-10-2023,-0.03406163,0.112101
31-10-2023,-0.000457509,-0.122485
01-11-2023,-0.032320879,0.063116
02-11-2023,0.025893679,-0.037079
03-11-2023,-0.022826192,0.150281
06-11-2023,0.003410364,0.211099
07-11-2023,-0.042814861,0.166583
08-11-2023,-0.025691764,-0.231649
09-11-2023,0.005891587,-0.163429
10-11-2023,0.017592129,-0.013843
13-11-2023,0.013296933,0.26107
14-11-2023,-0.000606097,-0.199133
15-11-2023,-0.015765679,0.041056
16-11-2023,-0.047423766,0.0667
17-11-2023,0.040377566,-0.182959
20-11-2023,0.02099138,0.220415
21-11-2023,0.001577957,0.071252
22-11-2023,-0.005960726,0.031808
23-11-2023,-0.00661038,-0.211095
24-11-2023,-0.010370463,-0.197252
27-11-2023,-0.007473876,0.153042
28-11-2023,0.02103257,-0.172632
29-11-2023,0.017235528,-0.034527
30-11-2023,-0.003254387,0.000354
01-12-2023,-0.048862604,0.14127
04-12-2023,-0.010834342,0.24427
05-12-2023,-0.010693911,0.018342
06-12-2023,-0.038288505,-0.200767
07-12-2023,-0.003370411,0.018668
08-12-2023,0.023885317,-0.108717
11-12-2023,0.002502141,0.184149
12-12-2023,-0.037386279,0.016624
13-12-2023,0.013830729,0.082782
14-12-2023,0.031155168,-0.024384
15-12-2023,-0.000783494,0.304004
18-12-2023,0.018123473,0.217033
19-12-2023,0.016287419,0.269838
20-12-2023,0.005914571,0.44829
21-12-2023,-0.00389717,0.290536
22-12-2023,-0.00403888,0.161886
26-12-2023,0.024979443,0.325836
27-12-2023,-0.017670943,0.197958
28-12-2023,-0.015945668,0.020549
29-12-2023,-0.017371601,0.02659
